CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;PONTUAÇÃO
5345472;UNIDADE SAUDE DA FAMILIA SANTO AMARO PSF IV;CENTRO DE SAUDE/UNIDADE BASICA;110329;ESF IV;eSF;JARDIM DE PIRANHAS;4ª RS;Março;Hipertensão;370;342;460;360;38300;478;80,1
7428286;ESF PARQUE DAS LUZES;CENTRO DE SAUDE/UNIDADE BASICA;1509845;ESF-VI;eSF;JARDIM DE PIRANHAS;4ª RS;Março;Hipertensão;261;245;388;163;26425;399;66,2
3694690;UNIDADE SAUDE DA FAMILIA SANTA CECILIA;CENTRO DE SAUDE/UNIDADE BASICA;110302;ESF II;eSF;JARDIM DE PIRANHAS;4ª RS;Fevereiro;Hipertensão;298;298;319;232;28675;322;89,1
2409933;UNIDADE DA FAMILIA DO CAMPO DA PAZ;CENTRO DE SAUDE/UNIDADE BASICA;110337;ESF V;eSF;JARDIM DE PIRANHAS;4ª RS;Fevereiro;Hipertensão;240;278;416;133;26675;428;62,3
3694712;ESF III ADILIA AUREA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;110310;ESF III;eSF;JARDIM DE PIRANHAS;4ª RS;Fevereiro;Hipertensão;245;231;402;147;25625;408;62,8
2409909;CENTRO DE SAUDE DE JARDIM DE PIRANHAS;CENTRO DE SAUDE/UNIDADE BASICA;110299;ESF I;eSF;JARDIM DE PIRANHAS;4ª RS;Fevereiro;Hipertensão;305;281;374;301;31525;379;83,2
2409917;UNIDADE SAUDE DA FAMILIA NOVO JARDIM;CENTRO DE SAUDE/UNIDADE BASICA;2340801;ESF VII;eSF;JARDIM DE PIRANHAS;4ª RS;Fevereiro;Hipertensão;179;166;227;118;17250;228;75,7
5345472;UNIDADE SAUDE DA FAMILIA SANTO AMARO PSF IV;CENTRO DE SAUDE/UNIDADE BASICA;110329;ESF IV;eSF;JARDIM DE PIRANHAS;4ª RS;Fevereiro;Hipertensão;358;325;449;345;36925;467;79,1
7428286;ESF PARQUE DAS LUZES;CENTRO DE SAUDE/UNIDADE BASICA;1509845;ESF-VI;eSF;JARDIM DE PIRANHAS;4ª RS;Fevereiro;Hipertensão;201;183;378;165;23175;386;60
3694690;UNIDADE SAUDE DA FAMILIA SANTA CECILIA;CENTRO DE SAUDE/UNIDADE BASICA;110302;ESF II;eSF;JARDIM DE PIRANHAS;4ª RS;Janeiro;Hipertensão;314;311;331;241;29925;335;89,3
2409933;UNIDADE DA FAMILIA DO CAMPO DA PAZ;CENTRO DE SAUDE/UNIDADE BASICA;110337;ESF V;eSF;JARDIM DE PIRANHAS;4ª RS;Janeiro;Hipertensão;331;341;428;136;30900;439;70,4
3694712;ESF III ADILIA AUREA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;110310;ESF III;eSF;JARDIM DE PIRANHAS;4ª RS;Janeiro;Hipertensão;240;223;409;159;25775;414;62,3
2409909;CENTRO DE SAUDE DE JARDIM DE PIRANHAS;CENTRO DE SAUDE/UNIDADE BASICA;110299;ESF I;eSF;JARDIM DE PIRANHAS;4ª RS;Janeiro;Hipertensão;307;288;378;301;31850;381;83,6
2409917;UNIDADE SAUDE DA FAMILIA NOVO JARDIM;CENTRO DE SAUDE/UNIDADE BASICA;2340801;ESF VII;eSF;JARDIM DE PIRANHAS;4ª RS;Janeiro;Hipertensão;173;172;229;121;17375;230;75,5
5345472;UNIDADE SAUDE DA FAMILIA SANTO AMARO PSF IV;CENTRO DE SAUDE/UNIDADE BASICA;110329;ESF IV;eSF;JARDIM DE PIRANHAS;4ª RS;Janeiro;Hipertensão;335;296;446;346;35575;463;76,8
7428286;ESF PARQUE DAS LUZES;CENTRO DE SAUDE/UNIDADE BASICA;1509845;ESF-VI;eSF;JARDIM DE PIRANHAS;4ª RS;Janeiro;Hipertensão;229;201;389;171;24750;398;62,2
2476126;UBS DR LEIDO ANTAO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;110043;ESF IPUEIRA-RN;eSF;IPUEIRA;4ª RS;Janeiro;Hipertensão;240;165;445;110;24000;474;50,6
2476126;UBS DR LEIDO ANTAO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;110043;ESF IPUEIRA-RN;eSF;IPUEIRA;4ª RS;Fevereiro;Hipertensão;307;236;488;58;27225;510;53,4
2476126;UBS DR LEIDO ANTAO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;110043;ESF IPUEIRA-RN;eSF;IPUEIRA;4ª RS;Março;Hipertensão;361;288;513;60;30550;532;57,4
2476126;UBS DR LEIDO ANTAO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;110043;ESF IPUEIRA-RN;eSF;IPUEIRA;4ª RS;Abril;Hipertensão;380;321;522;57;32000;524;61,1
2476126;UBS DR LEIDO ANTAO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;110043;ESF IPUEIRA-RN;eSF;IPUEIRA;4ª RS;Maio;Hipertensão;414;359;542;62;34425;544;63,3
2476126;UBS DR LEIDO ANTAO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;110043;ESF IPUEIRA-RN;eSF;IPUEIRA;4ª RS;Junho;Hipertensão;428;379;539;62;35200;544;64,7
2476126;UBS DR LEIDO ANTAO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;110043;ESF IPUEIRA-RN;eSF;IPUEIRA;4ª RS;Julho;Hipertensão;456;409;548;211;40600;553;73,4
2476126;UBS DR LEIDO ANTAO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;110043;ESF IPUEIRA-RN;eSF;IPUEIRA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
3018105;PSF II;POSTO DE SAUDE;109576;PSF II SIT PASSAGEM DAS FLORES;eSF;FLORÂNIA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109533;PSF I;eSF;FLORÂNIA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109541;PSF IV VILA JUCURI;eSF;FLORÂNIA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2410273;POSTO DE SAUDE DO CAJUEIRO;POSTO DE SAUDE;109568;PSF III;eSF;FLORÂNIA;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
3018105;PSF II;POSTO DE SAUDE;109576;PSF II SIT PASSAGEM DAS FLORES;eSF;FLORÂNIA;4ª RS;Julho;Hipertensão;27;20;29;5;2025;34;59,6
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109533;PSF I;eSF;FLORÂNIA;4ª RS;Julho;Hipertensão;12;7;10;3;800;14;57,1
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109541;PSF IV VILA JUCURI;eSF;FLORÂNIA;4ª RS;Julho;Hipertensão;12;9;15;7;1075;15;71,7
2410273;POSTO DE SAUDE DO CAJUEIRO;POSTO DE SAUDE;109568;PSF III;eSF;FLORÂNIA;4ª RS;Julho;Hipertensão;38;32;42;26;3450;43;80,2
3018105;PSF II;POSTO DE SAUDE;109576;PSF II SIT PASSAGEM DAS FLORES;eSF;FLORÂNIA;4ª RS;Junho;Hipertensão;16;17;28;3;1600;30;53,3
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109533;PSF I;eSF;FLORÂNIA;4ª RS;Junho;Hipertensão;12;5;9;2;700;13;53,8
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109541;PSF IV VILA JUCURI;eSF;FLORÂNIA;4ª RS;Junho;Hipertensão;11;7;14;6;950;15;63,3
2410273;POSTO DE SAUDE DO CAJUEIRO;POSTO DE SAUDE;109568;PSF III;eSF;FLORÂNIA;4ª RS;Junho;Hipertensão;24;19;36;12;2275;37;61,5
3018105;PSF II;POSTO DE SAUDE;109576;PSF II SIT PASSAGEM DAS FLORES;eSF;FLORÂNIA;4ª RS;Maio;Hipertensão;11;13;27;2;1325;29;45,7
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109533;PSF I;eSF;FLORÂNIA;4ª RS;Maio;Hipertensão;11;5;9;2;675;11;61,4
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109541;PSF IV VILA JUCURI;eSF;FLORÂNIA;4ª RS;Maio;Hipertensão;10;8;14;5;925;14;66,1
2410273;POSTO DE SAUDE DO CAJUEIRO;POSTO DE SAUDE;109568;PSF III;eSF;FLORÂNIA;4ª RS;Maio;Hipertensão;28;26;40;13;2675;42;63,7
3018105;PSF II;POSTO DE SAUDE;109576;PSF II SIT PASSAGEM DAS FLORES;eSF;FLORÂNIA;4ª RS;Abril;Hipertensão;10;13;24;2;1225;26;47,1
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109533;PSF I;eSF;FLORÂNIA;4ª RS;Abril;Hipertensão;9;4;8;2;575;9;63,9
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109541;PSF IV VILA JUCURI;eSF;FLORÂNIA;4ª RS;Abril;Hipertensão;9;8;12;5;850;12;70,8
2410273;POSTO DE SAUDE DO CAJUEIRO;POSTO DE SAUDE;109568;PSF III;eSF;FLORÂNIA;4ª RS;Abril;Hipertensão;25;23;37;11;2400;39;61,5
3018105;PSF II;POSTO DE SAUDE;109576;PSF II SIT PASSAGEM DAS FLORES;eSF;FLORÂNIA;4ª RS;Março;Hipertensão;10;13;25;3;1275;27;47,2
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109533;PSF I;eSF;FLORÂNIA;4ª RS;Março;Hipertensão;8;3;7;2;500;8;62,5
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109541;PSF IV VILA JUCURI;eSF;FLORÂNIA;4ª RS;Março;Hipertensão;8;7;10;4;725;10;72,5
2410273;POSTO DE SAUDE DO CAJUEIRO;POSTO DE SAUDE;109568;PSF III;eSF;FLORÂNIA;4ª RS;Março;Hipertensão;26;24;39;11;2500;42;59,5
3018105;PSF II;POSTO DE SAUDE;109576;PSF II SIT PASSAGEM DAS FLORES;eSF;FLORÂNIA;4ª RS;Fevereiro;Hipertensão;13;16;27;4;1500;29;51,7
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109533;PSF I;eSF;FLORÂNIA;4ª RS;Fevereiro;Hipertensão;8;3;8;2;525;9;58,3
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109541;PSF IV VILA JUCURI;eSF;FLORÂNIA;4ª RS;Fevereiro;Hipertensão;9;6;10;2;675;10;67,5
2410273;POSTO DE SAUDE DO CAJUEIRO;POSTO DE SAUDE;109568;PSF III;eSF;FLORÂNIA;4ª RS;Fevereiro;Hipertensão;23;19;38;8;2200;40;55
3018105;PSF II;POSTO DE SAUDE;109576;PSF II SIT PASSAGEM DAS FLORES;eSF;FLORÂNIA;4ª RS;Janeiro;Hipertensão;15;17;27;4;1575;28;56,3
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109533;PSF I;eSF;FLORÂNIA;4ª RS;Janeiro;Hipertensão;6;3;6;2;425;7;60,7
2409755;CENTRO DE SAUDE FRANCISCO ASSIS DO AMARAL;CENTRO DE SAUDE/UNIDADE BASICA;109541;PSF IV VILA JUCURI;eSF;FLORÂNIA;4ª RS;Janeiro;Hipertensão;12;7;14;3;900;14;64,3
2410273;POSTO DE SAUDE DO CAJUEIRO;POSTO DE SAUDE;109568;PSF III;eSF;FLORÂNIA;4ª RS;Janeiro;Hipertensão;26;22;40;9;2425;42;57,7
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Janeiro;Hipertensão;349;300;476;342;36675;480;76,4
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Janeiro;Hipertensão;355;325;445;288;35325;452;78,2
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Janeiro;Hipertensão;350;311;443;345;36225;443;81,8
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Fevereiro;Hipertensão;346;302;477;341;36650;482;76
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Fevereiro;Hipertensão;341;319;437;279;34400;442;77,8
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Fevereiro;Hipertensão;264;228;366;280;28450;368;77,3
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Março;Hipertensão;332;289;458;328;35175;468;75,2
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Março;Hipertensão;354;327;454;286;35525;461;77,1
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Março;Hipertensão;328;286;440;345;34975;440;79,5
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Abril;Hipertensão;222;189;296;202;22725;310;73,3
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Abril;Hipertensão;287;268;382;251;29700;391;76
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Abril;Hipertensão;236;218;317;250;25525;318;80,3
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Maio;Hipertensão;338;289;462;335;35600;478;74,5
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Maio;Hipertensão;333;314;456;314;35425;464;76,3
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Maio;Hipertensão;321;289;439;348;34925;439;79,6
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Junho;Hipertensão;330;281;465;341;35425;481;73,6
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Junho;Hipertensão;344;325;453;334;36400;465;78,3
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Junho;Hipertensão;340;304;457;363;36600;459;79,7
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Julho;Hipertensão;346;288;471;340;36125;482;74,9
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Julho;Hipertensão;373;345;461;341;38000;475;80
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Julho;Hipertensão;351;321;457;377;37650;463;81,3
5299314;UBSF II ELITA GOMES DE MORAIS;CENTRO DE SAUDE/UNIDADE BASICA;109312;PROGRAMA SAUDE DA FAMILIAPSFII;eSF;EQUADOR;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
7769032;UBSF III MARIA SALETE DA SILVA GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1582348;EQUIPE CENTRO;eSF;EQUADOR;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
6427103;UBSF I MARIA ABDIAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;109320;ESF I MARIA ABDIAS DE SOUZA;eSF;EQUADOR;4ª RS;Agosto;Hipertensão;0;0;0;0;0;0;0
2476460;UNIDADE BASICA DE SAUDE DR FERRERINHA;CENTRO DE SAUDE/UNIDADE BASICA;108596;ESF DR FERREIRINHA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;181;108;204;104;14925;227;65,7
7179510;UNIDADE BASICA MARIA APARECIDA DE LIMA VIANA CIDA;CENTRO DE SAUDE/UNIDADE BASICA;108650;ESF SANTA MARIA GORETE;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;309;232;254;73;21700;422;51,4
2476606;UNIDADE BASICA DE SAUDE POVOADO CATUNDA;CENTRO DE SAUDE/UNIDADE BASICA;1472283;ESF POVOADO CATUNDA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;83;91;161;90;10625;163;65,2
6432964;UNIDADE BASICA DE SAUDE PREFEITO JOSE VILANI DE MELO LULA;CENTRO DE SAUDE/UNIDADE BASICA;108642;ESF PREFEITO JOSE VILANI;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;129;80;129;41;9475;185;51,2
8015392;UNIDADE BASICA DE SAUDE MARIA DAS DORES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;108685;ESF MARIA DAS DORES DA SILVA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;283;201;338;83;22625;362;62,5
8015384;UNIDADE BASICA DE SAUDE EXPEDITO ARAUJO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;108677;ESF EXPEDITO ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;127;69;110;29;8375;150;55,8
2476495;UNIDADE BASICA DE SAUDE ANTONIA JUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;108634;ESF TOTORO E ADJACENCIAS;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;190;173;219;103;17125;239;71,7
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1511270;ESF JK II;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;60;33;40;9;3550;79;44,9
4180097;UNIDADE BASICA DE SAUDE FRANCISCO JOSEANE DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;2326566;ESF FCO JOSEANE DE ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;164;122;174;122;14550;205;71
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;2489139;ESF SILVIO BEZERRA DE MELO II;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;128;73;126;87;10350;179;57,8
7848633;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;1498819;ESF MANOEL SALUSTINO I;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;188;91;213;25;12925;266;48,6
7848714;UNIDADE BASICA DE SAUDE RADIR PEREIRA;CENTRO DE SAUDE/UNIDADE BASICA;1498835;ESF RADIR PEREIRA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;107;76;100;39;8050;137;58,8
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1498827;ESF JK I;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;183;110;248;42;14575;254;57,4
4370597;UNIDADE BASICA DE SAUDE PREFEITO JOSE DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;1498843;ESF PREFEITO JOSE DANTAS;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;243;159;252;89;18575;314;59,2
2476584;UNIDADE BASICA DE SAUDE GERALDO RUFINO DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;108626;ESF POVOADO CRUZ;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;71;64;131;71;8425;137;61,5
8015341;UNIDADE BASICA DE SAUDE JOANINHA PARTEIRA;CENTRO DE SAUDE/UNIDADE BASICA;108669;ESF JOANINHA PARTEIRA;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;129;110;155;59;11325;187;60,6
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;108618;ESF DR SILVIO BEZERRA DE MELO;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;304;168;320;217;25225;397;63,5
7848641;UNIDADE BASICA DE SAUDE PROFA BERNADETE XAVIER;CENTRO DE SAUDE/UNIDADE BASICA;1498797;ESF PROFA. BERNADETE XAVIER;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;190;111;263;43;15175;294;51,6
4883624;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO II;CENTRO DE SAUDE/UNIDADE BASICA;1498851;ESF MANOEL SALUSTINO II;eSF;CURRAIS NOVOS;4ª RS;Janeiro;Hipertensão;154;87;209;71;13025;227;57,4
2476460;UNIDADE BASICA DE SAUDE DR FERRERINHA;CENTRO DE SAUDE/UNIDADE BASICA;108596;ESF DR FERREIRINHA;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;153;83;181;83;12500;194;64,4
7179510;UNIDADE BASICA MARIA APARECIDA DE LIMA VIANA CIDA;CENTRO DE SAUDE/UNIDADE BASICA;108650;ESF SANTA MARIA GORETE;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;296;212;241;64;20325;399;50,9
2476606;UNIDADE BASICA DE SAUDE POVOADO CATUNDA;CENTRO DE SAUDE/UNIDADE BASICA;1472283;ESF POVOADO CATUNDA;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;76;84;153;84;9925;154;64,4
6432964;UNIDADE BASICA DE SAUDE PREFEITO JOSE VILANI DE MELO LULA;CENTRO DE SAUDE/UNIDADE BASICA;108642;ESF PREFEITO JOSE VILANI;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;117;70;131;39;8925;174;51,3
8015392;UNIDADE BASICA DE SAUDE MARIA DAS DORES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;108685;ESF MARIA DAS DORES DA SILVA;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;263;190;305;64;20550;325;63,2
8015384;UNIDADE BASICA DE SAUDE EXPEDITO ARAUJO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;108677;ESF EXPEDITO ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;128;65;115;31;8475;157;54
2476495;UNIDADE BASICA DE SAUDE ANTONIA JUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;108634;ESF TOTORO E ADJACENCIAS;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;152;136;170;91;13725;187;73,4
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1511270;ESF JK II;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;144;78;77;13;7800;174;44,8
4180097;UNIDADE BASICA DE SAUDE FRANCISCO JOSEANE DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;2326566;ESF FCO JOSEANE DE ARAUJO;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;156;122;173;123;14350;198;72,5
2476525;UNIDADE BASICA DE SAUDE DR SILVIO BEZERRA DE MELO;CENTRO DE SAUDE/UNIDADE BASICA;2489139;ESF SILVIO BEZERRA DE MELO II;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;140;77;134;91;11050;195;56,7
7848633;UNIDADE BASICA DE SAUDE MANOEL SALUSTINO;CENTRO DE SAUDE/UNIDADE BASICA;1498819;ESF MANOEL SALUSTINO I;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;289;156;338;64;21175;418;50,7
7848714;UNIDADE BASICA DE SAUDE RADIR PEREIRA;CENTRO DE SAUDE/UNIDADE BASICA;1498835;ESF RADIR PEREIRA;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;117;84;106;42;8725;144;60,6
7848625;UNIDADE BASICA DE SAUDE MARLENE RICARDO DO NASCIMENTO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;1498827;ESF JK I;eSF;CURRAIS NOVOS;4ª RS;Fevereiro;Hipertensão;215;138;294;35;17050;302;56,5
