CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;PONTUAÇÃO
3752259;USF NIMEO INSFRAN MARTINEZ;CENTRO DE SAUDE/UNIDADE BASICA;0000006157;ESF NIMEO INSFRAN MARTINEZ;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;173;143;94;117;13.175;246;53,60
2003198;URAP MARIA BARROSO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005584;ESF MARIA BARROSO II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;42;27;31;9;2.725;74;36,80
2003031;USF VITORIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005800;ESF VITORIA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;178;95;183;52;12.700;224;56,70
2000830;URAP AUGUSTO HIDALGO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0002233355;EAP AUGUSTO HIDALGO DE LIMA I;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;7;4;0;2;600;11;54,50
3015548;USF PLATILDE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001565117;ESF PLATILDE OLIVEIRA III;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;216;197;129;200;18.550;285;65,10
2001810;USF MARIA DE JESUS;CENTRO DE SAUDE/UNIDADE BASICA;0000005886;ESF MARIA DE JESUS II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;255;235;178;221;22.225;293;75,90
2003287;USF MARIANO GONZAGA;CENTRO DE SAUDE/UNIDADE BASICA;0000005924;ESF MARIANO GONZAGA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;88;41;67;59;6.375;127;50,20
0117382;USF LIDIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0001717138;USF LIDIA RODRIGUES;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;88;70;48;25;5.775;111;52,00
2000482;URAP VILA IVONETE;CENTRO DE SAUDE/UNIDADE BASICA;0002106094;EAP VILA IVONETE;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;29;13;3;10;2.400;44;54,50
2000806;USF DOUTOR MARIO MAIA;CENTRO DE SAUDE/UNIDADE BASICA;0002058510;ESF CIDADE NOVA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;59;39;13;17;3.200;79;40,50
7110065;USF GENTIL PERDOMO DA ROCHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006181;ESF ESPERANCA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;70;27;3;9;2.725;86;31,70
2002809;USF ROSA MARIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005770;ESF ROSA MARIA;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;32;26;10;25;2.325;40;58,10
3331792;USF MARIA VERONICA;CENTRO DE SAUDE/UNIDADE BASICA;0000006068;ESF MARIA VERONICA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;35;30;11;5;2.025;42;48,20
2002701;USF MARIA SOFIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005754;ESF MARIA SOFIA;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;124;51;112;24;7.775;159;48,90
2000830;URAP AUGUSTO HIDALGO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0002233363;EAP AUGUSTO HIDALGO DE LIMA II;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;14;10;3;8;1.200;16;75,00
2000415;URAP SAO FRANCISCO;CENTRO DE SAUDE/UNIDADE BASICA;0002106116;EAP SAO FRANCISCO II;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;9;4;1;6;725;10;72,50
6119697;URAP ROZANGELA PIMENTEL FIGUEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002108933;EAP ROZANGELA PIMENTEL;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;11;8;1;6;1.100;19;57,90
2000458;USF MARIA DE FATIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005517;ESF MARIA DE FATIMA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;64;41;16;9;3.250;77;42,20
2003228;USF ANTENOR RAMOS I;CENTRO DE SAUDE/UNIDADE BASICA;0000005878;ESF ANTENOR RAMOS I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;175;102;143;28;11.200;245;45,70
7547153;USF MAXIMO DIOGO;CENTRO DE SAUDE/UNIDADE BASICA;0001542486;ESF MAXIMO DIOGO I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;45;40;26;16;3.175;59;53,80
6119697;URAP ROZANGELA PIMENTEL FIGUEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002058472;ESF ROZANGELA PIMENTEL I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;56;24;30;26;3.400;80;42,50
2003279;USF ANTONIA LIRA FONTINELE DA SILVA BELO JARDIM III;CENTRO DE SAUDE/UNIDADE BASICA;0000005916;ESF BELO JARDIM III;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;157;87;106;20;9.250;188;49,20
9463208;USF FRANCISCO CARNEIRO TIO CHICO;CENTRO DE SAUDE/UNIDADE BASICA;0001657798;ESF FRANCISCO CARNEIRO TIO CHI;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;86;66;61;18;5.775;109;53,00
2000806;USF DOUTOR MARIO MAIA;CENTRO DE SAUDE/UNIDADE BASICA;0002058502;ESF CIDADE NOVA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;23;16;10;7;1.400;34;41,20
2000741;URAP ARY RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002133040;ESF BASE;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;25;10;25;6;1.650;42;39,30
7060394;USF AGRIPINA LINDOSO;CENTRO DE SAUDE/UNIDADE BASICA;0000006173;ESF AGRIPINA LINDOSO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;10;4;5;5;600;17;35,30
7818092;USF MANOEL BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;0001637959;ESF MANOEL BEZERRA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;100;52;45;45;6.050;128;47,30
6119697;URAP ROZANGELA PIMENTEL FIGUEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002108941;EAP II ROZANGELA PIMENTEL;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;9;4;1;4;700;11;63,60
2001306;URAP DRA CLAUDIA VITORINO;CENTRO DE SAUDE/UNIDADE BASICA;0002106086;EAP II CLAUDIA VITORINO;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;27;18;4;11;2.250;34;66,20
2002779;USF SEBASTIANA PRADO ZONA RURAL;CENTRO DE SAUDE/UNIDADE BASICA;0000005762;ESF SEBASTIANA PRADO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;125;100;141;43;10.225;185;55,30
7120680;USF ELPIDIO MOREIRA SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006211;ESF ELPIDIO MOREIRA SOUZA;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;70;38;67;23;4.950;87;56,90
2000458;USF MARIA DE FATIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005789;ESF MARIA DE FATIMA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;110;63;22;12;5.175;144;35,90
7120710;USF GENILSON PINTO DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006238;ESF TRIANGULO NOVO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;37;27;42;23;3.225;46;70,10
2000482;URAP VILA IVONETE;CENTRO DE SAUDE/UNIDADE BASICA;0001621920;USF VILA IVONETE;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;93;45;66;54;6.450;125;51,60
2001713;USF DEUSIMAR PINHEIRO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005665;ESF DEUSIMAR PINHEIRO I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;125;55;126;63;9.225;173;53,30
2001837;USF SANTA INES;CENTRO DE SAUDE/UNIDADE BASICA;0000005703;ESF SANTA INES I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;161;145;127;53;12.150;231;52,60
7547153;USF MAXIMO DIOGO;CENTRO DE SAUDE/UNIDADE BASICA;0000005827;ESF MAXIMO DIOGO II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;84;73;24;35;5.400;102;52,90
6119697;URAP ROZANGELA PIMENTEL FIGUEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002058499;ESF ROZANGELA PIMENTEL II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;22;14;10;11;1.425;35;40,70
0755605;USF BARRO VERMELHO;CENTRO DE SAUDE/UNIDADE BASICA;0002189321;USF BARRO VERMELHO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;123;56;144;27;8.750;156;56,10
2001713;USF DEUSIMAR PINHEIRO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002106035;EAP DEUSIMAR PINHEIRO II;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;3;0;1;0;200;5;40,00
3331911;USF ANA ROSA ZONA RURAL;CENTRO DE SAUDE/UNIDADE BASICA;0000006122;ESF ANA ROSA;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;111;101;52;107;9.275;160;58,00
7818092;USF MANOEL BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;0001600796;ESF MANOEL BEZERRA III;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;63;33;35;24;3.875;85;45,60
7120729;USF TEREZA ROSAS;CENTRO DE SAUDE/UNIDADE BASICA;0000006246;ESF TEREZA ROSAS;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;116;87;44;40;7.175;155;46,30
7565534;USF LUANA FREITAS;CENTRO DE SAUDE/UNIDADE BASICA;0001547194;ESF LUANA FREITAS II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;197;73;132;69;11.775;279;42,20
2003031;USF VITORIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005657;ESF VITORIA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;70;38;51;18;4.425;86;51,50
2306379;USF FRANCISCO CONSTANCIO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005932;ESF FRANCISCO CONSTANCIO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;88;68;25;59;6.000;123;48,80
2003171;USF MARIA AUREA VILELA;CENTRO DE SAUDE/UNIDADE BASICA;0000006106;ESF CADEIA VELHA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;53;37;33;8;3.275;83;39,50
2003287;USF MARIANO GONZAGA;CENTRO DE SAUDE/UNIDADE BASICA;0001601008;ESF MARIANO GONZAGA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;107;57;79;68;7.775;160;48,60
2001713;USF DEUSIMAR PINHEIRO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002106019;EAP DEUSIMAR PINHEIRO;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;10;3;2;7;750;10;75,00
2003058;USF LUIZ GONZAGA I;CENTRO DE SAUDE/UNIDADE BASICA;0000005819;ESF LUIZ GONZAGA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;117;56;96;63;8.300;160;51,90
2000520;URAP FRANCISCO BACURAU VIEIRA NUNES;CENTRO DE SAUDE/UNIDADE BASICA;0001542346;USF ALBERT SAMPAIO - BACURAU;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;15;14;1;6;900;25;36,00
2003198;URAP MARIA BARROSO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001615769;ESF MARIA BARROSO III;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;46;37;13;19;2.875;64;44,90
3331806;USF RAIMUNDA DIONIZIO;CENTRO DE SAUDE/UNIDADE BASICA;0000006076;ESF RAIMUNDA DIONIZIO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;213;145;219;76;16.325;359;45,50
2003058;USF LUIZ GONZAGA I;CENTRO DE SAUDE/UNIDADE BASICA;0001601016;ESF LUIZ GONZAGA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;106;43;82;64;7.375;129;57,20
2003171;USF MARIA AUREA VILELA;CENTRO DE SAUDE/UNIDADE BASICA;0002058529;ESF BAIXADA DA HABITASA;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;70;42;49;20;4.525;108;41,90
3331881;USF FRANCISCO CAETANO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006114;ESF FRANCISCO CAETANO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;83;27;75;24;5.225;119;43,90
9908382;USF AEROPORTO VELHO;CENTRO DE SAUDE/UNIDADE BASICA;0001690280;USF AEROPORTO VELHO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;104;56;52;28;6.000;157;38,20
2003198;URAP MARIA BARROSO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005843;ESF MARIA BARROSO I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;145;96;88;49;9.450;253;37,40
3015556;USF MARIA DA CONCEICAO;CENTRO DE SAUDE/UNIDADE BASICA;0000006017;ESF MARIA DA CONCEICAO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;85;49;17;22;4.325;99;43,70
3331776;USF DR RAIMUNDO MOREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002151855;ESF RAIMUNDO MOREIRA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;138;108;109;82;10.925;174;62,80
2000830;URAP AUGUSTO HIDALGO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005606;ESF AUGUSTO HIDALGO DE LIMA;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;125;84;19;34;6.550;164;39,90
3015548;USF PLATILDE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005967;ESF PLATILDE OLIVEIRA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;104;78;11;93;7.150;143;50,00
7565534;USF LUANA FREITAS;CENTRO DE SAUDE/UNIDADE BASICA;0001547208;ESF LUANA FREITAS I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;137;68;51;37;7.325;214;34,20
2000741;URAP ARY RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002106051;EAP ARY RODRIGUES;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;6;4;4;1;575;12;47,90
3331792;USF MARIA VERONICA;CENTRO DE SAUDE/UNIDADE BASICA;0001467921;ESF MARIA VERONICA II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;84;69;41;16;5.250;112;46,90
2003031;USF VITORIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005851;ESF VITORIA III;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;124;67;133;27;8.775;172;51,00
2000490;URAP FRANCISCO RONEY RODRIGUES MEIRELES;CENTRO DE SAUDE/UNIDADE BASICA;0000005576;USF FCO RONEY MEIRELES;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;196;100;183;85;14.100;273;51,60
7818092;USF MANOEL BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;0001590715;ESF MANOEL BEZERRA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;76;44;25;27;4.300;98;43,90
3054926;USF JOSE ADRIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000006025;ESF JOSE ADRIANO;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;98;77;74;36;7.125;139;51,30
3015548;USF PLATILDE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006009;ESF PLATILDE OLIVEIRA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;104;79;20;90;7.325;126;58,10
2001845;USF BELO JARDIM I;CENTRO DE SAUDE/UNIDADE BASICA;0000005711;ESF BELO JARDIM I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;98;75;27;50;6.250;139;45,00
2003015;USF JOSE GOMES DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005797;ESF JOSE GOMES;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;182;130;142;45;12.475;240;52,00
7799632;URAP VALDEISA VALDEZ;CENTRO DE SAUDE/UNIDADE BASICA;0002233320;EAP VALDEISA VALDEZ;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;9;5;1;7;875;14;62,50
2003171;USF MARIA AUREA VILELA;CENTRO DE SAUDE/UNIDADE BASICA;0000005835;ESF CADEIA VELHA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;75;40;47;36;4.950;116;42,70
2001810;USF MARIA DE JESUS;CENTRO DE SAUDE/UNIDADE BASICA;0001547216;ESF MARIA DE JESUS III;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;113;105;96;120;10.850;146;74,30
2001713;USF DEUSIMAR PINHEIRO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002148609;ESF DEUSIMAR PINHEIRO II;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;82;33;72;36;5.575;106;52,60
2001829;USF BENFICA;CENTRO DE SAUDE/UNIDADE BASICA;0000005681;ESF BENFICA I;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;86;38;35;14;4.325;121;35,70
3331946;USF MARIA SEBASTIANA;CENTRO DE SAUDE/UNIDADE BASICA;0000006130;ESF MARIA SEBASTIANA;eSF;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;219;148;56;61;12.100;260;46,50
2001306;URAP DRA CLAUDIA VITORINO;CENTRO DE SAUDE/UNIDADE BASICA;0002105993;EAP CLAUDIA VITORINO;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;12;7;6;6;1.000;15;66,70
2000520;URAP FRANCISCO BACURAU VIEIRA NUNES;CENTRO DE SAUDE/UNIDADE BASICA;0002106043;EAP FRANCISCO BACURAU;eAP;Rio Branco;Baixo Acre;Janeiro; Cuidado da pessoa com Hipertensão;3;1;1;1;225;4;56,30
2000490;URAP FRANCISCO RONEY RODRIGUES MEIRELES;CENTRO DE SAUDE/UNIDADE BASICA;0002106108;EAP RONEY MEIRELES;eAP;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;64;40;9;30;5.500;86;64,00
2000814;USF FRANCISCO EDUARDO DE PAIVA;CENTRO DE SAUDE/UNIDADE BASICA;0002372789;ESF FRANCISCO EDUARDO II;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;7;3;0;3;325;11;29,50
2000482;URAP VILA IVONETE;CENTRO DE SAUDE/UNIDADE BASICA;0002108925;EAP II VILA IVONETE;eAP;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;29;13;3;10;2.250;38;59,20
7799632;URAP VALDEISA VALDEZ;CENTRO DE SAUDE/UNIDADE BASICA;0001585029;ESF VALDEISA VALDEZ I;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;21;13;3;16;1.325;31;42,70
2000512;URAP EDUARDO ASSMAR;CENTRO DE SAUDE/UNIDADE BASICA;0002108887;EAP EDUARDO ASSMAR;eAP;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;14;11;3;6;1.175;16;73,40
4646770;USF SAO FRANCISCO;CENTRO DE SAUDE/UNIDADE BASICA;0000005509;ESF SAO FRANCISCO;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;151;96;135;52;10.850;235;46,20
2003252;USF RECANTO DOS BURITIS;CENTRO DE SAUDE/UNIDADE BASICA;0000005908;ESF RECANTO DOS BURITIS I;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;63;47;12;30;3.800;86;44,20
2000741;URAP ARY RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002223767;EAP II ARY RODRIGUES;eAP;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;5;4;0;2;450;7;64,30
2000814;USF FRANCISCO EDUARDO DE PAIVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005592;ESF FRANCISCO EDUARDO;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;129;101;41;32;7.575;163;46,50
2000415;URAP SAO FRANCISCO;CENTRO DE SAUDE/UNIDADE BASICA;0002108895;EAP SAO FRANCISCO I;eAP;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;13;6;0;4;900;13;69,20
7110065;USF GENTIL PERDOMO DA ROCHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006203;ESF ESPERANCA II;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;26;7;17;4;1.350;41;32,90
2003252;USF RECANTO DOS BURITIS;CENTRO DE SAUDE/UNIDADE BASICA;0000005991;ESF RECANTO DOS BURITIS II;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;52;38;31;24;3.625;75;48,30
2003228;USF ANTENOR RAMOS I;CENTRO DE SAUDE/UNIDADE BASICA;0000005975;ESF ANTENOR RAMOS II;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;107;57;126;19;7.725;145;53,30
7799632;URAP VALDEISA VALDEZ;CENTRO DE SAUDE/UNIDADE BASICA;0001585037;ESF VALDEISA VALDEZ II;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;37;29;8;22;2.400;53;45,30
2001853;USF NADEZIR DA SILVA DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005738;ESF VILA DA AMIZADE;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;96;73;97;27;7.325;138;53,10
2001012;USF MOCINHA MAGALHAES;CENTRO DE SAUDE/UNIDADE BASICA;0000005614;ESF MOCINHA MAGALHAES;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;109;60;72;16;6.425;135;47,60
7110065;USF GENTIL PERDOMO DA ROCHA;CENTRO DE SAUDE/UNIDADE BASICA;0001544721;ESF ESPERANCA III;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;36;20;7;7;1.750;58;30,20
2000512;URAP EDUARDO ASSMAR;CENTRO DE SAUDE/UNIDADE BASICA;0002172704;ESF EDUARDO ASSMAR;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;6;2;2;4;350;10;35,00
3331776;USF DR RAIMUNDO MOREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006033;ESF DR RAIMUNDO MOREIRA;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;132;100;95;69;9.900;173;57,20
3015513;USF FRANCISCA BARBOSA GUERRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005983;ESF FRANCISCA BARBOSA GUERRA;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;33;17;21;15;2.150;43;50,00
3752259;USF NIMEO INSFRAN MARTINEZ;CENTRO DE SAUDE/UNIDADE BASICA;0000006157;ESF NIMEO INSFRAN MARTINEZ;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;197;152;89;131;14.225;268;53,10
2003198;URAP MARIA BARROSO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005584;ESF MARIA BARROSO II;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;48;31;33;11;3.075;82;37,50
2003031;USF VITORIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005800;ESF VITORIA I;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;174;99;188;55;12.900;228;56,60
2000830;URAP AUGUSTO HIDALGO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0002233355;EAP AUGUSTO HIDALGO DE LIMA I;eAP;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;8;4;0;2;625;11;56,80
3015548;USF PLATILDE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001565117;ESF PLATILDE OLIVEIRA III;eSF;Rio Branco;Baixo Acre;Fevereiro; Cuidado da pessoa com Hipertensão;233;210;140;222;20.125;313;64,30
