CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE HEMOGLOBINA GLICADA, SOLICITADA OU AVALIADA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE AVALIAÇÃO DOS PÉS, REALIZADO NOS ÚLTIMOS 15 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM DIABETES VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM DIABETES VINCULADAS À EQUIPE;PONTUAÇÃO
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Março;Diabetes;74;73;45;34;45;0;4660;90;51,8
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Março;Diabetes;122;105;120;22;123;0;8590;130;66,1
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Março;Diabetes;155;132;153;123;142;0;12115;181;66,9
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Março;Diabetes;120;91;63;115;103;0;8295;149;55,7
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Março;Diabetes;178;140;237;172;120;0;14780;265;55,8
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Março;Diabetes;99;95;110;90;80;0;8155;135;60,4
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Março;Diabetes;90;84;106;90;95;0;7955;127;62,6
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Março;Diabetes;68;35;125;25;18;0;5030;127;39,6
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Março;Diabetes;96;93;87;106;9;0;6780;129;52,6
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Março;Diabetes;107;94;125;95;94;1;8900;136;65,4
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Março;Diabetes;141;122;144;94;121;1;10770;185;58,2
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Março;Diabetes;107;86;132;88;86;0;8680;142;61,1
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Março;Diabetes;164;129;195;91;124;0;12340;218;56,6
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Março;Diabetes;122;95;150;57;117;0;9475;177;53,5
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Março;Diabetes;88;74;99;84;88;0;7430;122;60,9
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Março;Diabetes;114;82;133;85;66;0;8435;146;57,8
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Março;Diabetes;92;81;102;91;85;0;7735;120;64,5
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Março;Diabetes;104;90;117;96;82;0;8440;132;63,9
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Março;Diabetes;53;34;46;12;49;0;3405;69;49,3
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Março;Diabetes;143;107;169;20;104;0;9705;176;55,1
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Março;Diabetes;91;77;121;98;75;0;7990;124;64,4
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Março;Diabetes;56;55;50;38;38;1;4100;73;56,2
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Março;Diabetes;182;150;222;46;150;3;13315;235;56,7
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Março;Diabetes;62;52;48;49;62;1;4660;84;55,5
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Março;Diabetes;73;58;47;67;60;0;5175;83;62,3
2665492;UNIDADE BASICA DE SAUDE ITANS;CENTRO DE SAUDE/UNIDADE BASICA;1567810;USF XXVI - ITANS;eSF;CAICÓ;4ª RS;Março;Diabetes;105;78;120;91;65;0;8010;147;54,5
6271928;UNIDADE BASICA SILVINO DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;107832;USF XVII - CENTRO;eSF;CAICÓ;4ª RS;Março;Diabetes;118;112;124;85;99;0;9280;157;59,1
2665417;UNIDADE BASICA DE SAUDE SAMANAU;CENTRO DE SAUDE/UNIDADE BASICA;107611;USF XXII - SAMANAU;eSF;CAICÓ;4ª RS;Março;Diabetes;100;87;139;74;81;0;8410;146;57,6
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Março;Diabetes;74;73;45;34;45;0;4660;90;51,8
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Março;Diabetes;122;105;120;22;123;0;8590;130;66,1
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Março;Diabetes;155;132;153;123;142;0;12115;181;66,9
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Março;Diabetes;120;91;63;115;103;0;8295;149;55,7
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Março;Diabetes;178;140;237;172;120;0;14780;265;55,8
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Março;Diabetes;99;95;110;90;80;0;8155;135;60,4
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Março;Diabetes;90;84;106;90;95;0;7955;127;62,6
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Março;Diabetes;68;35;125;25;18;0;5030;127;39,6
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Março;Diabetes;96;93;87;106;9;0;6780;129;52,6
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Março;Diabetes;107;94;125;95;94;1;8900;136;65,4
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Março;Diabetes;141;122;144;94;121;1;10770;185;58,2
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Março;Diabetes;107;86;132;88;86;0;8680;142;61,1
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Março;Diabetes;164;129;195;91;124;0;12340;218;56,6
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Março;Diabetes;122;95;150;57;117;0;9475;177;53,5
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Março;Diabetes;88;74;99;84;88;0;7430;122;60,9
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Março;Diabetes;114;82;133;85;66;0;8435;146;57,8
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Março;Diabetes;92;81;102;91;85;0;7735;120;64,5
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Março;Diabetes;104;90;117;96;82;0;8440;132;63,9
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Março;Diabetes;53;34;46;12;49;0;3405;69;49,3
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Março;Diabetes;143;107;169;20;104;0;9705;176;55,1
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Março;Diabetes;91;77;121;98;75;0;7990;124;64,4
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Abril;Diabetes;60;57;51;40;43;0;4320;79;54,7
2665646;UNIDADE DE SAUDE DA FAMILIA IV WALFREDO GURGEL;CENTRO DE SAUDE/UNIDADE BASICA;2472872;EAP - FREI DAMIAO;eAP;CAICÓ;4ª RS;Abril;Diabetes;21;15;17;20;16;0;1605;21;76,4
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Abril;Diabetes;148;126;174;36;116;2;10640;185;57,5
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Abril;Diabetes;61;52;47;49;42;3;4350;77;56,5
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Abril;Diabetes;74;63;52;71;63;0;5475;85;64,4
2665492;UNIDADE BASICA DE SAUDE ITANS;CENTRO DE SAUDE/UNIDADE BASICA;1567810;USF XXVI - ITANS;eSF;CAICÓ;4ª RS;Abril;Diabetes;107;77;110;85;64;0;7730;144;53,7
6271928;UNIDADE BASICA SILVINO DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;107832;USF XVII - CENTRO;eSF;CAICÓ;4ª RS;Abril;Diabetes;108;102;115;82;88;0;8540;149;57,3
2665417;UNIDADE BASICA DE SAUDE SAMANAU;CENTRO DE SAUDE/UNIDADE BASICA;107611;USF XXII - SAMANAU;eSF;CAICÓ;4ª RS;Abril;Diabetes;98;79;139;65;76;0;8040;146;55,1
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Abril;Diabetes;46;48;34;22;28;0;3070;62;49,5
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Abril;Diabetes;109;95;106;17;109;0;7615;117;65,1
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Abril;Diabetes;134;110;128;94;111;0;9965;151;66
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Abril;Diabetes;110;90;59;109;91;0;7730;134;57,7
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Abril;Diabetes;180;135;237;164;115;0;14550;263;55,3
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Abril;Diabetes;104;103;113;99;83;0;8615;139;62
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Abril;Diabetes;73;64;95;73;51;0;6180;108;57,2
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Abril;Diabetes;64;38;105;21;13;0;4460;105;42,5
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Abril;Diabetes;83;91;75;99;10;0;6160;122;50,5
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Abril;Diabetes;105;89;121;95;86;1;8585;131;65,5
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Abril;Diabetes;136;120;140;90;117;1;10440;180;58
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Abril;Diabetes;68;56;84;55;59;0;5590;91;61,4
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Abril;Diabetes;140;107;177;79;112;0;10810;196;55,2
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Abril;Diabetes;91;73;113;44;86;0;7125;137;52
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Abril;Diabetes;93;75;98;86;80;0;7435;125;59,5
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Abril;Diabetes;101;67;110;75;58;0;7220;129;56
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Abril;Diabetes;76;66;82;77;70;0;6355;96;66,2
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Abril;Diabetes;107;88;121;92;80;0;8460;135;62,7
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Abril;Diabetes;50;33;42;11;45;0;3175;66;48,1
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Abril;Diabetes;113;81;131;16;76;0;7475;143;52,3
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Abril;Diabetes;81;66;107;82;66;0;6970;114;61,1
2665638;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;CENTRO DE SAUDE/UNIDADE BASICA;107751;USF XIII - NOVA DESCOBERTA;eSF;CAICÓ;4ª RS;Abril;Diabetes;60;57;51;40;43;0;4320;79;54,7
2665646;UNIDADE DE SAUDE DA FAMILIA IV WALFREDO GURGEL;CENTRO DE SAUDE/UNIDADE BASICA;2472872;EAP - FREI DAMIAO;eAP;CAICÓ;4ª RS;Abril;Diabetes;21;15;17;20;16;0;1605;21;76,4
2665662;UNIDADE DE SAUDE DA FAMILIA V PAULO VI;CENTRO DE SAUDE/UNIDADE BASICA;107794;USF V - PAULO VI;eSF;CAICÓ;4ª RS;Abril;Diabetes;148;126;174;36;116;2;10640;185;57,5
2665468;UNIDADE DE SAUDE DA FAMILIA XIV FREI DAMIAO SABUGI;CENTRO DE SAUDE/UNIDADE BASICA;107654;USF XIV - FREI DAMIAO SABUGI;eSF;CAICÓ;4ª RS;Abril;Diabetes;61;52;47;49;42;3;4350;77;56,5
7577273;UNIDADE BASICA DE SAUDE NOVA CAICO;CENTRO DE SAUDE/UNIDADE BASICA;1557750;USF XXV - NOVA CAICO;eSF;CAICÓ;4ª RS;Abril;Diabetes;74;63;52;71;63;0;5475;85;64,4
2665492;UNIDADE BASICA DE SAUDE ITANS;CENTRO DE SAUDE/UNIDADE BASICA;1567810;USF XXVI - ITANS;eSF;CAICÓ;4ª RS;Abril;Diabetes;107;77;110;85;64;0;7730;144;53,7
6271928;UNIDADE BASICA SILVINO DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;107832;USF XVII - CENTRO;eSF;CAICÓ;4ª RS;Abril;Diabetes;108;102;115;82;88;0;8540;149;57,3
2665417;UNIDADE BASICA DE SAUDE SAMANAU;CENTRO DE SAUDE/UNIDADE BASICA;107611;USF XXII - SAMANAU;eSF;CAICÓ;4ª RS;Abril;Diabetes;98;79;139;65;76;0;8040;146;55,1
2665506;UNIDADE DE SAUDE DA FAMILIA XII LAGINHAS;CENTRO DE SAUDE/UNIDADE BASICA;107670;USF XII - LAGINHAS;eSF;CAICÓ;4ª RS;Abril;Diabetes;46;48;34;22;28;0;3070;62;49,5
2665670;UNIDADE DE SAUDE DA FAMILIA II ALTO DA BOA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;107808;USF II - ALTO DA BOA VISTA;eSF;CAICÓ;4ª RS;Abril;Diabetes;109;95;106;17;109;0;7615;117;65,1
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;1573535;USF XXVII - WALFREDO GURGEL II;eSF;CAICÓ;4ª RS;Abril;Diabetes;134;110;128;94;111;0;9965;151;66
2665409;UNIDADE BASICA DE SAUDE XXI RECREIO;CENTRO DE SAUDE/UNIDADE BASICA;107603;USF XXI - RECREIO;eSF;CAICÓ;4ª RS;Abril;Diabetes;110;90;59;109;91;0;7730;134;57,7
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;107646;USF XV - SILVINO DANTAS II;eSF;CAICÓ;4ª RS;Abril;Diabetes;180;135;237;164;115;0;14550;263;55,3
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;107727;USF VIII - CASTELO BRANCO;eSF;CAICÓ;4ª RS;Abril;Diabetes;104;103;113;99;83;0;8615;139;62
2665603;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;CENTRO DE SAUDE/UNIDADE BASICA;2374706;ESF II CASTELO BRANCO;eSF;CAICÓ;4ª RS;Abril;Diabetes;73;64;95;73;51;0;6180;108;57,2
2665476;UNIDADE DE SAUDE DA FAMILIA X PALMA;CENTRO DE SAUDE/UNIDADE BASICA;107662;USF X - PALMA;eSF;CAICÓ;4ª RS;Abril;Diabetes;64;38;105;21;13;0;4460;105;42,5
2665654;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;CENTRO DE SAUDE/UNIDADE BASICA;107786;USF III - VILA DO PRINCIPE;eSF;CAICÓ;4ª RS;Abril;Diabetes;83;91;75;99;10;0;6160;122;50,5
7777086;UNIDADE BASCA DE SAUDE BOA PASSAGEM II;CENTRO DE SAUDE/UNIDADE BASICA;1581651;USF XXVIII - BOA PASSAGEM II;eSF;CAICÓ;4ª RS;Abril;Diabetes;105;89;121;95;86;1;8585;131;65,5
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;107689;USF VII - BARRA NOVA;eSF;CAICÓ;4ª RS;Abril;Diabetes;136;120;140;90;117;1;10440;180;58
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;107700;USF I - BOA PASSAGEM;eSF;CAICÓ;4ª RS;Abril;Diabetes;68;56;84;55;59;0;5590;91;61,4
2665611;UNIDADE BASICA DE SAUDE PARAIBA;CENTRO DE SAUDE/UNIDADE BASICA;107743;USF XVIII - PARAIBA;eSF;CAICÓ;4ª RS;Abril;Diabetes;140;107;177;79;112;0;10810;196;55,2
7493657;UNIDADE BASICA DE SAUDE PARAIBA II;CENTRO DE SAUDE/UNIDADE BASICA;1526855;USF XXIV - PARAIBA II;eSF;CAICÓ;4ª RS;Abril;Diabetes;91;73;113;44;86;0;7125;137;52
2665565;UNIDADE DE SAUDE DA FAMILIA VII BARRA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2375087;ESF 2ª BARRA NOVA;eSF;CAICÓ;4ª RS;Abril;Diabetes;93;75;98;86;80;0;7435;125;59,5
2665441;UNIDADE BASICA SILVINO DANTAS II;CENTRO DE SAUDE/UNIDADE BASICA;2374951;ESF 2ª SILVINO DANTAS;eSF;CAICÓ;4ª RS;Abril;Diabetes;101;67;110;75;58;0;7220;129;56
7680538;UNIDADE BASICA DE SAUDE WALFREDO GURGEL II;CENTRO DE SAUDE/UNIDADE BASICA;107778;USF IV - WALFREDO GURGEL;eSF;CAICÓ;4ª RS;Abril;Diabetes;76;66;82;77;70;0;6355;96;66,2
2665433;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;CENTRO DE SAUDE/UNIDADE BASICA;107638;USF IX - SOLEDADE;eSF;CAICÓ;4ª RS;Abril;Diabetes;107;88;121;92;80;0;8460;135;62,7
2665719;UNIDADE BASICA DE SAUDE JOAO PAULO II;CENTRO DE SAUDE/UNIDADE BASICA;107816;USF XXIII - JOAO PAULO II;eSF;CAICÓ;4ª RS;Abril;Diabetes;50;33;42;11;45;0;3175;66;48,1
2665581;UNIDADE DE SAUDE DA FAMILIA VI JOAO XXIII;CENTRO DE SAUDE/UNIDADE BASICA;107719;USF VI - JOAO XXIII;eSF;CAICÓ;4ª RS;Abril;Diabetes;113;81;131;16;76;0;7475;143;52,3
2665573;UNIDADE DE SAUDE DA FAMILIA I BOA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;2374617;ESF 2ª BOA PASSAGEM;eSF;CAICÓ;4ª RS;Abril;Diabetes;81;66;107;82;66;0;6970;114;61,1
