CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A 1ª CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), ATÉ O 30º DIA DE VIDA ;TER PELO MENOS 09 CONSULTAS POR MÉDICA(O) OU ENFERMEIRA(O) ATÉ DOIS ANOS DE VIDA ;TER PELO MENOS 09 REGISTROS DE PESO E ALTURA ATÉ OS DOIS ANOS DE VIDA;TER RECEBIDO PELO MENOS 02 VISITAS DOMICILIARES REALIZADAS POR ACS/TACS, SENDO A PRIMEIRA ATÉ OS PRIMEIROS 30 DIAS DE VIDA E A SEGUNDA ATÉ OS 06 MESES DE VIDA;TER SIDO VACINADA CONTRA DIFTERIA, TÉTANO, COQUELUCHE, HEPATITE B, INFECÇÕES CAUSADAS POR HAEMOPHILUS INFLUENZAE TIPO B, POLIOMIELITE, SARAMPO, CAXUMBA E RUBÉOLA, COM TODAS AS DOSES RECOMENDADAS;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA CRIANÇAS DE ATÉ 2 ANOS VINCULADAS À EQUIPE;NÚMERO TOTAL DE CRIANÇAS DE ATÉ 2 ANOS VINCULADAS À EQUIPE;PONTUAÇÃO
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Março;Desenvolvimento Infantil;12;5;2;4;18;820;36;22,78
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Março;Desenvolvimento Infantil;7;2;1;2;15;540;41;13,17
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Março;Desenvolvimento Infantil;9;5;1;3;11;580;55;10,55
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Março;Desenvolvimento Infantil;4;4;1;0;9;360;25;14,40
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Março;Desenvolvimento Infantil;2;1;0;0;6;180;16;11,25
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Março;Desenvolvimento Infantil;11;1;0;4;10;520;31;16,77
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Março;Desenvolvimento Infantil;4;2;2;3;10;420;25;16,80
7797494;U S F FLORINDA VIEIRA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0001584189;U S F FLORINDA VIEIRA DA COSTA;eSF;Feijó;Juruá/Tarauacá e Envira;Abril;Desenvolvimento Infantil;5;1;0;4;9;380;12;31,67
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Abril;Desenvolvimento Infantil;14;5;3;4;18;880;37;23,78
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Abril;Desenvolvimento Infantil;6;2;1;2;13;480;40;12,00
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Abril;Desenvolvimento Infantil;8;4;1;3;11;540;55;9,82
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Abril;Desenvolvimento Infantil;5;5;2;0;9;420;27;15,56
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Abril;Desenvolvimento Infantil;2;1;0;0;6;180;15;12,00
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Abril;Desenvolvimento Infantil;11;1;0;4;9;500;31;16,13
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Abril;Desenvolvimento Infantil;3;2;2;2;9;360;25;14,40
7797494;U S F FLORINDA VIEIRA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0001584189;U S F FLORINDA VIEIRA DA COSTA;eSF;Feijó;Juruá/Tarauacá e Envira;Maio;Desenvolvimento Infantil;4;2;0;4;7;340;11;30,91
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Maio;Desenvolvimento Infantil;14;4;2;2;17;780;36;21,67
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Maio;Desenvolvimento Infantil;4;2;1;2;12;420;38;11,05
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Maio;Desenvolvimento Infantil;8;4;1;2;7;440;52;8,46
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Maio;Desenvolvimento Infantil;6;5;2;0;9;440;28;15,71
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Maio;Desenvolvimento Infantil;2;0;0;0;5;140;15;9,33
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Maio;Desenvolvimento Infantil;10;1;0;3;8;440;30;14,67
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Maio;Desenvolvimento Infantil;5;2;2;2;6;340;26;13,08
7797494;U S F FLORINDA VIEIRA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0001584189;U S F FLORINDA VIEIRA DA COSTA;eSF;Feijó;Juruá/Tarauacá e Envira;Junho;Desenvolvimento Infantil;4;2;0;4;7;340;12;28,33
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Junho;Desenvolvimento Infantil;17;6;4;1;18;920;42;21,90
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Junho;Desenvolvimento Infantil;5;2;1;2;13;460;37;12,43
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Junho;Desenvolvimento Infantil;8;4;1;2;11;520;55;9,45
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Junho;Desenvolvimento Infantil;7;4;2;1;12;520;28;18,57
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Junho;Desenvolvimento Infantil;2;0;0;0;5;140;17;8,24
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Junho;Desenvolvimento Infantil;12;3;0;3;12;600;41;14,63
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Junho;Desenvolvimento Infantil;4;0;0;2;4;200;22;9,09
7797494;U S F FLORINDA VIEIRA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0001584189;U S F FLORINDA VIEIRA DA COSTA;eSF;Feijó;Juruá/Tarauacá e Envira;Julho;Desenvolvimento Infantil;3;1;0;2;6;240;13;18,46
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Julho;Desenvolvimento Infantil;18;6;4;0;14;840;41;20,49
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Julho;Desenvolvimento Infantil;6;2;1;2;10;420;37;11,35
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Julho;Desenvolvimento Infantil;10;4;1;2;12;580;53;10,94
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Julho;Desenvolvimento Infantil;8;4;3;1;12;560;29;19,31
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Julho;Desenvolvimento Infantil;3;0;0;0;6;180;22;8,18
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Julho;Desenvolvimento Infantil;12;2;0;3;10;540;40;13,50
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Julho;Desenvolvimento Infantil;3;0;1;3;5;240;22;10,91
7797494;U S F FLORINDA VIEIRA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0001584189;U S F FLORINDA VIEIRA DA COSTA;eSF;Feijó;Juruá/Tarauacá e Envira;Agosto;Desenvolvimento Infantil;1;1;0;0;2;80;9;8,89
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Agosto;Desenvolvimento Infantil;17;5;4;1;17;880;44;20,00
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Agosto;Desenvolvimento Infantil;7;2;1;2;8;400;36;11,11
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Agosto;Desenvolvimento Infantil;10;3;0;2;11;520;51;10,20
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Agosto;Desenvolvimento Infantil;10;4;3;2;12;620;32;19,38
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Agosto;Desenvolvimento Infantil;2;0;0;1;4;140;19;7,37
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Agosto;Desenvolvimento Infantil;11;2;0;3;12;560;40;14,00
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Agosto;Desenvolvimento Infantil;3;0;1;4;5;260;24;10,83
7797494;U S F FLORINDA VIEIRA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0001584189;U S F FLORINDA VIEIRA DA COSTA;eSF;Feijó;Juruá/Tarauacá e Envira;Setembro;Desenvolvimento Infantil;1;1;0;0;2;80;7;11,43
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Setembro;Desenvolvimento Infantil;17;5;5;1;20;960;42;22,86
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Setembro;Desenvolvimento Infantil;7;3;0;3;9;440;39;11,28
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Setembro;Desenvolvimento Infantil;10;4;0;2;14;600;46;13,04
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Setembro;Desenvolvimento Infantil;10;5;2;2;10;580;31;18,71
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Setembro;Desenvolvimento Infantil;3;0;0;1;4;160;22;7,27
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Setembro;Desenvolvimento Infantil;11;2;0;3;12;560;41;13,66
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Setembro;Desenvolvimento Infantil;3;0;1;4;7;300;24;12,50
7797494;U S F FLORINDA VIEIRA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0001584189;U S F FLORINDA VIEIRA DA COSTA;eSF;Feijó;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;1;1;0;0;4;120;9;13,33
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;17;7;8;3;21;1.120;43;26,05
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;9;4;0;4;10;540;41;13,17
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;9;3;1;2;12;540;42;12,86
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;10;7;3;2;12;680;30;22,67
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;4;1;0;2;5;240;25;9,60
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;13;3;0;3;14;660;46;14,35
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;3;1;1;4;7;320;28;11,43
7797494;U S F FLORINDA VIEIRA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0001584189;U S F FLORINDA VIEIRA DA COSTA;eSF;Feijó;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;1;1;0;0;6;160;11;14,55
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;15;7;8;3;18;1.020;40;25,50
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;10;3;0;4;13;600;41;14,63
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;9;3;1;2;14;580;42;13,81
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;10;8;4;2;13;740;31;23,87
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;4;1;0;3;7;300;29;10,34
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;13;3;0;3;20;780;50;15,60
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;3;1;1;5;8;360;28;12,86
7797494;U S F FLORINDA VIEIRA DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;0001584189;U S F FLORINDA VIEIRA DA COSTA;eSF;Feijó;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;2;1;0;0;6;180;13;13,85
6934013;U S F DR JOSE LUIZ DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000005126;DR. JOSE LUIZ DE SOUZA;eSF;Feijó;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;16;7;9;3;18;1.060;41;25,85
2000067;U S F FRANCISCA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005061;USF FRANCISCA LIMA;eSF;Feijó;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;10;4;1;4;15;680;45;15,11
2002825;U S F FRANCISCA XAVIER FERREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005088;USF FRANCISCA XAVIER FERREIRA;eSF;Feijó;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;12;3;1;3;14;660;47;14,04
2000059;U S F MARIA ALICE;CENTRO DE SAUDE/UNIDADE BASICA;0000005053;USF MARIA ALICE;eSF;Feijó;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;11;8;5;2;12;760;34;22,35
3544915;UNIDADE DE SAUDE DA FAMILIA DULCE DE ARAUJO ANDRADE SENA;CENTRO DE SAUDE/UNIDADE BASICA;0000005096;USF DULCE ARAUJO ANDRADE SENA;eSF;Feijó;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;5;1;0;3;8;340;30;11,33
7014147;U S F ANTONIO DOMINGOS RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005134;USF ANTONIO DOMINGOS RODRIGUES;eSF;Feijó;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;15;3;0;3;22;860;52;16,54
2000040;CENTRO DE SAUDE DIAMANTINO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;0000005045;CS DIAMANTINO AUGUSTO MACEDO;eSF;Feijó;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;3;1;1;6;8;380;30;12,67
5354072;UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;0000005150;URBANA;eSF;Jordão;Baixo Acre;Janeiro;Desenvolvimento Infantil;9;4;16;4;27;1.200;63;19,05
9516530;UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005142;ESF MARIA LIMA SOUZA ARAGAO;eSF;Jordão;Baixo Acre;Janeiro;Desenvolvimento Infantil;4;2;15;8;9;760;20;38,00
5354072;UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;0000005150;URBANA;eSF;Jordão;Baixo Acre;Fevereiro;Desenvolvimento Infantil;9;3;12;4;22;1.000;59;16,95
9516530;UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005142;ESF MARIA LIMA SOUZA ARAGAO;eSF;Jordão;Baixo Acre;Fevereiro;Desenvolvimento Infantil;3;1;9;5;6;480;13;36,92
5354072;UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;0000005150;URBANA;eSF;Jordão;Baixo Acre;Março;Desenvolvimento Infantil;9;4;11;5;20;980;57;17,19
9516530;UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005142;ESF MARIA LIMA SOUZA ARAGAO;eSF;Jordão;Baixo Acre;Março;Desenvolvimento Infantil;3;1;10;5;6;500;15;33,33
5354072;UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;0000005150;URBANA;eSF;Jordão;Baixo Acre;Abril;Desenvolvimento Infantil;9;4;9;5;18;900;49;18,37
9516530;UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005142;ESF MARIA LIMA SOUZA ARAGAO;eSF;Jordão;Baixo Acre;Abril;Desenvolvimento Infantil;3;1;11;5;6;520;15;34,67
5354072;UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;0000005150;URBANA;eSF;Jordão;Baixo Acre;Maio;Desenvolvimento Infantil;9;4;6;5;15;780;44;17,73
9516530;UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005142;ESF MARIA LIMA SOUZA ARAGAO;eSF;Jordão;Baixo Acre;Maio;Desenvolvimento Infantil;2;0;9;5;6;440;12;36,67
5354072;UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;0000005150;URBANA;eSF;Jordão;Baixo Acre;Junho;Desenvolvimento Infantil;8;2;2;4;13;580;41;14,15
9516530;UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005142;ESF MARIA LIMA SOUZA ARAGAO;eSF;Jordão;Baixo Acre;Junho;Desenvolvimento Infantil;2;0;9;7;7;500;15;33,33
5354072;UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;0000005150;URBANA;eSF;Jordão;Baixo Acre;Julho;Desenvolvimento Infantil;11;2;2;4;13;640;45;14,22
9516530;UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005142;ESF MARIA LIMA SOUZA ARAGAO;eSF;Jordão;Baixo Acre;Julho;Desenvolvimento Infantil;3;1;10;7;7;560;14;40,00
5354072;UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;0000005150;URBANA;eSF;Jordão;Baixo Acre;Agosto;Desenvolvimento Infantil;11;2;2;4;11;600;44;13,64
9516530;UNIDADE DE SAUDE DA FAMILIA MARIA LIMA SOUZA ARAGAO;CENTRO DE SAUDE/UNIDADE BASICA;0000005142;ESF MARIA LIMA SOUZA ARAGAO;eSF;Jordão;Baixo Acre;Agosto;Desenvolvimento Infantil;2;0;7;7;6;440;11;40,00
5354072;UNIDADE DE SAUDE DA FAMILIA ANTONIO RODRIGUES DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;0000005150;URBANA;eSF;Jordão;Baixo Acre;Setembro;Desenvolvimento Infantil;13;2;5;4;15;780;50;15,60
